year,month,region,category,sub_category,product_name,total_sales,total_profit,quantity,actual_sales,forecast_sales,forecast_lower_ci,forecast_upper_ci
2016,5,East,Office Supplies,Storage,Super Decoflex Portable Personal File,44.94,12.5832,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,East,Office Supplies,Storage,Tennsco Industrial Shelving,195.64,-44.019,5,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,East,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,65.17,18.8993,7,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,East,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,15.372,5,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,East,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,34.7865,5,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,East,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,-75.5958,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,East,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,95.1,30.432,5,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,East,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112,7.264,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,East,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,21.9945,5,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,East,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839.988,69.999,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,East,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,8399.976,1119.9968,4,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,East,Technology,Machines,Bady BDG101FRU Card Printer,3999.95,1159.9855,5,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,East,Technology,Machines,Cisco 8961 IP Phone Charcoal,224.937,-164.9538,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,East,Technology,Phones,AT&T 841000 Phone,345.0,86.25,5,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,East,Technology,Phones,Avaya 5410 Digital phone,122.382,-24.4764,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,East,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,743.988,-123.998,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,East,Technology,Phones,Digium D40 VoIP phone,257.98,74.8142,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,East,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,179.7,88.053,6,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,East,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,303.3408,4,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Furniture,Chairs,"Global Stack Chair without Arms, Black",187.056,11.691,9,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,641.96,179.7488,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Furniture,Chairs,Novimex Fabric Task Chair,390.272,-24.392,8,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44.76,14.547,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",30.192,8.3028,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,24.96,6.24,4,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,3.344,5,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Furniture,Tables,Bevis 44 x 96 Conference Tables,370.62,-142.071,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Furniture,Tables,Hon Rectangular Conference Tables,2275.5,386.835,10,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Art,4009 Highlighters by Sanford,27.86,9.1938,7,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,91.96,25.7488,4,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",185.88,50.1876,6,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,4.3524,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Art,Dixon Ticonderoga Pencils,4.768,0.4172,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Art,Newell 333,4.448,0.3336,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Art,Newell 344,8.34,2.1684,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,10.96,2.9592,4,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Binders,Angle-D Ring Binders,3.282,-2.6256,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,13.392,-9.8208,8,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Binders,Avery Non-Stick Binders,2.694,-2.245,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,569.422,196.4186,11,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Binders,GBC Instant Report Kit,7.764,-5.176,4,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",27.018,-21.6144,6,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,11.277,-8.6457,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2.742,-2.0108,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,2.952,-2.1648,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Binders,Presstex Flexible Ring Binders,22.75,11.375,5,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,10.38,-7.612,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,12.744,9,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Labels,Avery 473,62.1,29.808,6,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Labels,Avery 493,14.73,7.2177,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Labels,Avery 499,3.984,1.2948,1,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),62.192,19.435,13,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,31.4712,4,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,9.2928,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Paper,Xerox 1909,79.14,36.4044,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Paper,Xerox 1911,191.6,91.968,4,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Paper,Xerox 1914,109.92,53.8608,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Paper,Xerox 1949,4.98,2.4402,1,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Paper,Xerox 1965,14.352,5.2026,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Paper,Xerox 1994,19.44,9.3312,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Paper,Xerox 23,31.104,10.8864,6,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.704,13.8528,6,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65,152.118,9,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,20.155,5,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,47.92,11.98,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1979.7,653.301,6,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98,26.8752,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Technology,Phones,Avaya 4621SW VoIP phone,177.48,19.9665,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,85.2475,5,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4.36,5,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,South,Technology,Phones,Panasonic KX-TG9471B,979.95,274.386,5,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Furniture,Chairs,Global Low Back Tilter Chair,484.704,-84.8232,6,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,50.098,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,11.7488,8,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,16.302,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.6,14.144,4,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,272.792,5,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",282.84,19.7988,4,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Furniture,Tables,Bevis 36 x 72 Conference Tables,298.776,7.4694,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Furniture,Tables,Global Adaptabilities Conference Tables,1685.88,320.3172,6,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,-1.7772,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,78.672,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Appliances,Staple holder,96.51,26.0577,9,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,2.0048,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Binders,Computer Printout Index Tabs,6.72,2.352,5,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Binders,GBC Durable Plastic Covers,40.635,-32.508,7,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Binders,GBC Personal VeloBind Strips,9.584,3.3544,1,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,-11.9616,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.376,-1.9008,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,-15.08,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",22.72,7.384,4,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.424,5.0128,4,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",54.9,26.901,5,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",5.94,0.0,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Labels,Avery 481,27.72,13.3056,9,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",32.04,14.418,4,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),17.94,8.7906,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.792,11.8871,1,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38,6.1548,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Paper,Xerox 1920,23.92,10.764,4,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Paper,Xerox 1946,45.36,21.7728,7,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Paper,Xerox 196,17.34,8.4966,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Paper,Xerox 1965,11.96,5.8604,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Paper,Xerox 1991,182.72,84.0512,8,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Paper,Xerox 228,38.88,18.6624,6,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Storage,Home/Office Personal File Carts,104.28,26.07,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",5.98,1.0166,1,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,251.788,75.8677,9,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Technology,Accessories,Imation Clip USB flash drive - 8 GB,131.6,7.896,7,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120.0,46.8,6,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,13.1572,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,371.976,116.2425,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Technology,Machines,Okidata C331dn Printer,558.4,41.88,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,2396.4,179.73,10,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Technology,Phones,Cisco SPA508G,211.168,23.7564,4,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246.168,21.5397,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,-12.4146,3,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,5,West,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,222.384,22.2384,2,56987.728,49868.27163836495,34771.228141254796,63161.26278514348
2016,6,Central,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,539.658,-7.7094,3,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,379.372,-119.2312,2,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",85.246,-6.089,2,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Furniture,Furnishings,Dax Clear Box Frame,6.984,-4.5396,2,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,-2.8308,3,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,32.712,-26.1696,2,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,23.6529,3,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,-356.728,5,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",12.544,-9.0944,7,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Furniture,Furnishings,Staple-based wall hangings,11.688,-4.6752,3,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",692.94,173.235,3,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Furniture,Tables,KI Conference Tables,177.225,-120.513,5,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,-160.96,4,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Appliances,Holmes HEPA Air Purifier,8.712,-19.602,2,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,1.2038,2,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Art,Newell 311,5.304,0.4641,3,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Art,Nontoxic Chalk,11.264,3.9424,8,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",1.524,-2.667,2,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,0.836,-1.3376,1,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Binders,Computer Printout Index Tabs,1.344,-2.1504,4,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Binders,GBC Wire Binding Combs,8.272,-13.6488,4,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Binders,Insertable Tab Post Binder Dividers,8.02,3.7694,1,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Labels,Avery 51,18.9,8.694,3,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,180.7659,9,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37.464,12.1758,7,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Paper,Xerox 19,173.488,54.215,7,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Paper,Xerox 1908,313.488,113.6394,7,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Paper,Xerox 1937,76.864,26.9024,2,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Paper,Xerox 1957,25.92,9.396,5,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Paper,Xerox 1975,15.552,5.6376,3,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Paper,Xerox 1978,23.12,8.381,5,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Paper,Xerox 206,10.368,3.6288,2,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",171.04,44.4704,4,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Office Supplies,Storage,Staple magnet,67.536,6.7536,9,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,6.9,0.552,1,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,-0.6265,7,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Technology,Accessories,Logitech Trackman Marble Mouse,95.968,26.3912,4,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,3.5742,2,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,43.1991,3,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224,28.7196,4,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Technology,Phones,Ooma Telo VoIP Home Phone System,377.97,94.4925,3,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Technology,Phones,Panasonic KX TS208W Corded phone,440.91,123.4548,9,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,359.976,35.9976,3,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,Central,Technology,Phones,PureGear Roll-On Screen Protector,31.984,11.1944,2,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,East,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,-44.196,2,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,East,Furniture,Bookcases,Sauder Inglewood Library Bookcases,136.784,5.1294,1,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,East,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",121.96,20.7332,2,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,East,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.058,-18.0882,3,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,East,Furniture,Chairs,Novimex Turbo Task Chair,319.41,7.098,5,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,East,Furniture,Furnishings,Artistic Insta-Plaque,47.04,18.3456,3,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,East,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,12.8316,3,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,East,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",82.64,0.0,2,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,East,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,466.32,34.974,3,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,East,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",61.12,20.7808,4,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,East,Furniture,Tables,Global Adaptabilities Conference Tables,337.176,-118.0116,2,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,East,Furniture,Tables,Hon 2111 Invitation Series Corner Table,376.866,-213.5574,3,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,East,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,52.56,18.396,3,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,East,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,2.2724,2,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,East,Office Supplies,Appliances,Harmony Air Purifier,453.6,90.72,3,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
2016,6,East,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",275.24,121.1056,4,40344.534,44187.75232418071,30342.327374729743,58557.02363149897
